t,OIOpen,OIHigh,OILow,OIClose,open,high,low,close,Volume,bv,tx,btx,PFopen,PFhigh,PFlow,PFclose,LL,LS
2023-06-17 08:33:00,105552.924,105553.049,105552.924,105553.049,26597.7,26597.8,26589.0,26589.0,125.17600000000003,53.40500000000001,469.0,147.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:34:00,105554.114,105558.15,105554.114,105558.15,26589.0,26593.4,26585.5,26591.6,113.601,46.776999999999994,506.0,228.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:35:00,105558.335,105558.335,105557.267,105557.267,26591.7,26595.0,26590.3,26594.1,72.14000000000001,36.40099999999998,433.0,192.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:36:00,105559.063,105559.063,105554.438,105554.438,26594.2,26595.5,26590.0,26591.7,75.63799999999999,34.967,428.0,181.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:37:00,105553.23,105558.556,105553.23,105558.556,26591.7,26604.9,26587.5,26600.1,112.86599999999999,48.08,599.0,316.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:38:00,105541.832,105542.9,105541.832,105542.9,26600.0,26601.5,26598.4,26598.4,68.40099999999998,31.747999999999998,304.0,126.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:39:00,105535.623,105535.623,105527.138,105527.138,26598.5,26598.5,26588.4,26594.9,64.07400000000001,19.225999999999996,446.0,181.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:40:00,105527.868,105529.029,105527.868,105529.029,26594.8,26597.6,26594.8,26597.5,39.90499999999999,25.616000000000007,278.0,134.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:41:00,105522.546,105528.302,105522.546,105528.302,26597.5,26597.6,26584.4,26584.4,69.85500000000005,13.822,433.0,90.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:42:00,105523.073,105523.073,105487.06,105487.06,26584.4,26584.5,26571.3,26579.0,319.43500000000006,108.70100000000002,684.0,285.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:43:00,105473.513,105473.513,105462.796,105462.796,26579.1,26581.1,26555.0,26565.4,359.6229999999999,92.862,896.0,342.0,0.01,0.01,0.01,0.01,0.117,0.0
2023-06-17 08:44:00,105413.144,105413.144,105310.183,105310.183,26565.5,26566.1,26554.0,26566.0,410.8469999999998,228.45100000000002,1051.0,521.0,0.01,0.01,0.01,0.01,0.746,0.0
2023-06-17 08:45:00,105304.846,105306.655,105304.846,105306.655,26566.1,26580.0,26563.1,26565.9,224.80300000000003,113.82400000000003,957.0,513.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:46:00,105328.701,105342.085,105328.701,105342.085,26565.9,26575.5,26556.2,26567.9,324.703,195.54600000000002,944.0,460.0,0.01,0.01,0.01,0.01,0.003,0.0
2023-06-17 08:47:00,105297.273,105297.273,105289.929,105289.929,26567.8,26573.7,26562.1,26569.2,191.059,81.64400000000002,667.0,335.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:48:00,105304.461,105318.814,105304.461,105318.814,26569.2,26588.0,26569.1,26577.9,212.12800000000001,139.15900000000002,821.0,506.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:49:00,105309.892,105309.892,105292.97,105292.97,26577.8,26586.6,26577.1,26578.0,190.764,133.74900000000002,674.0,375.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:50:00,105319.863,105325.403,105319.863,105325.403,26578.1,26585.0,26576.0,26583.4,127.664,66.514,684.0,397.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:51:00,105326.244,105372.194,105326.244,105372.194,26583.4,26589.9,26579.9,26588.6,246.583,134.31199999999995,638.0,386.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:52:00,105391.876,105391.876,105379.79,105379.79,26588.5,26601.2,26588.5,26601.1,196.7820000000001,160.417,565.0,389.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:53:00,105360.516,105360.639,105360.516,105360.639,26601.1,26601.2,26593.0,26598.4,113.555,68.63000000000002,446.0,229.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:54:00,105347.213,105363.323,105347.213,105363.323,26598.5,26598.5,26590.0,26593.0,109.38000000000002,44.19900000000001,368.0,155.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:55:00,105364.595,105364.595,105355.397,105355.397,26593.1,26598.0,26592.6,26595.0,84.59900000000002,26.218000000000004,420.0,236.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:56:00,105348.928,105375.317,105348.928,105375.317,26595.0,26602.0,26594.9,26600.1,134.475,117.04300000000003,433.0,264.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:57:00,105386.462,105391.335,105386.462,105391.335,26600.0,26600.1,26592.6,26592.6,78.938,37.31499999999999,311.0,145.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:58:00,105393.775,105393.775,105389.214,105389.214,26592.7,26599.6,26592.6,26599.6,47.909000000000006,27.86500000000001,340.0,227.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 08:59:00,105384.374,105384.374,105380.301,105380.301,26599.5,26599.6,26590.6,26590.6,66.26199999999999,19.325999999999997,338.0,137.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:00:00,105379.831,105387.619,105379.831,105387.619,26590.6,26598.0,26590.6,26598.0,81.638,50.844000000000015,466.0,278.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:01:00,105395.892,105395.892,105355.3,105355.3,26597.9,26600.0,26592.2,26599.9,143.42600000000004,52.275999999999975,446.0,274.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:02:00,105366.342,105366.342,105358.371,105358.371,26600.0,26600.0,26597.3,26599.0,70.58399999999999,45.15900000000001,340.0,199.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:03:00,105363.877,105365.374,105363.877,105365.374,26599.0,26612.5,26598.9,26605.3,232.30100000000004,185.364,587.0,389.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:04:00,105393.008,105393.008,105391.895,105391.895,26605.2,26612.5,26605.2,26608.2,103.14200000000005,65.67099999999996,450.0,296.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:05:00,105384.047,105384.047,105362.139,105362.139,26608.3,26631.9,26608.2,26625.1,638.495,475.9430000000001,1151.0,743.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:06:00,105263.671,105263.671,105166.242,105166.242,26625.2,26631.6,26617.4,26617.6,340.34500000000014,175.16699999999997,741.0,359.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:07:00,105176.441,105200.296,105176.441,105200.296,26617.5,26617.6,26611.0,26611.8,135.812,72.24100000000003,417.0,159.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:08:00,105204.912,105214.66,105204.912,105214.66,26611.8,26616.1,26611.7,26611.8,95.42699999999999,66.362,310.0,169.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:09:00,105212.009,105214.558,105212.009,105214.558,26611.8,26611.8,26611.6,26611.6,33.82199999999999,23.032000000000004,238.0,128.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:10:00,105214.852,105214.852,105171.26,105171.26,26611.7,26614.9,26608.5,26612.4,143.169,42.321,369.0,184.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:11:00,105178.662,105178.662,105142.577,105142.577,26612.4,26612.5,26603.9,26604.0,88.27599999999998,16.995,311.0,96.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:12:00,105142.487,105143.64,105142.487,105143.64,26604.0,26606.0,26598.7,26601.3,83.04299999999999,28.669,399.0,152.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:13:00,105151.26,105163.981,105151.26,105163.981,26601.3,26601.4,26593.0,26597.3,107.96000000000004,41.99999999999999,486.0,225.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:14:00,105164.049,105168.515,105164.049,105168.515,26597.2,26599.3,26596.4,26598.6,61.39700000000001,36.485,301.0,190.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:15:00,105173.525,105175.934,105173.525,105175.934,26598.6,26605.1,26598.5,26601.7,122.79399999999998,76.36800000000002,526.0,302.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:16:00,105191.578,105197.145,105191.578,105197.145,26601.6,26601.7,26593.5,26593.7,79.11400000000003,25.871,359.0,147.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:17:00,105199.938,105199.938,105180.022,105180.022,26593.6,26593.7,26578.7,26578.7,149.365,23.456000000000003,427.0,99.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:18:00,105140.98,105140.98,105095.253,105095.253,26578.8,26579.8,26571.6,26579.8,204.61299999999997,91.09199999999998,560.0,282.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:19:00,105115.577,105115.577,105104.038,105104.038,26579.7,26588.0,26575.9,26588.0,190.417,82.53300000000003,624.0,372.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:20:00,105114.076,105114.076,105081.188,105081.188,26588.0,26588.7,26583.4,26585.6,145.448,32.876000000000005,453.0,231.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:21:00,105035.155,105035.155,104974.687,104974.687,26585.6,26585.7,26552.2,26555.2,688.2400000000001,85.55699999999999,908.0,256.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:22:00,104854.778,104854.778,104844.218,104844.218,26555.2,26572.0,26555.2,26567.9,185.046,133.23999999999995,718.0,447.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:23:00,104859.629,104868.647,104859.629,104868.647,26567.9,26576.0,26567.8,26574.5,118.627,77.16600000000003,466.0,295.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:24:00,104871.658,104872.721,104871.658,104872.721,26574.6,26574.6,26565.4,26568.0,81.843,27.68900000000001,370.0,162.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:25:00,104883.561,104883.561,104879.073,104879.073,26567.9,26578.8,26567.9,26578.8,88.62199999999996,58.31800000000001,406.0,289.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:26:00,104874.432,104882.849,104874.432,104882.849,26578.8,26589.8,26578.7,26586.6,103.331,77.15500000000002,437.0,299.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:27:00,104871.173,104875.492,104871.173,104875.492,26586.5,26590.0,26582.7,26590.0,109.235,82.41400000000002,391.0,250.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:28:00,104882.058,104888.123,104882.058,104888.123,26590.0,26597.1,26589.9,26594.5,96.67100000000002,66.89000000000003,416.0,283.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:29:00,104879.869,104879.869,104829.844,104829.844,26594.5,26600.0,26588.1,26595.9,236.02800000000005,98.08200000000002,679.0,366.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:30:00,104823.91,104826.693,104823.91,104826.693,26595.9,26596.0,26589.2,26590.6,61.873,34.571,394.0,176.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:31:00,104838.279,104840.186,104838.279,104840.186,26590.6,26595.6,26590.6,26595.6,36.32500000000001,23.348,335.0,217.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:32:00,104837.268,104839.264,104837.268,104839.264,26595.6,26595.6,26585.7,26585.7,36.60199999999999,6.9430000000000005,316.0,120.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:33:00,104842.026,104842.026,104840.783,104840.783,26585.8,26590.0,26585.7,26590.0,50.44100000000001,29.883000000000003,316.0,165.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:34:00,104841.751,104841.751,104840.763,104840.763,26590.0,26592.3,26587.6,26589.9,124.73100000000002,49.989000000000004,431.0,204.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:35:00,104881.841,104896.381,104881.841,104896.381,26590.0,26590.0,26581.0,26581.0,114.13200000000003,40.89200000000001,387.0,119.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:36:00,104896.505,104896.505,104895.495,104895.495,26581.1,26581.2,26575.9,26581.2,70.831,41.828,368.0,154.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:37:00,104888.26,104899.516,104888.26,104899.516,26581.2,26594.3,26578.6,26593.7,208.43099999999998,167.83199999999997,586.0,365.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:38:00,104992.521,105005.523,104992.521,105005.523,26593.7,26606.4,26592.8,26597.2,218.41499999999994,179.58499999999995,608.0,359.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:39:00,104996.341,105001.219,104996.341,105001.219,26597.2,26604.4,26596.4,26596.5,59.129,36.040000000000006,410.0,237.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:40:00,104982.511,104987.614,104982.511,104987.614,26596.5,26606.3,26596.4,26600.5,99.07799999999999,77.259,418.0,262.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:41:00,104988.354,104988.354,104979.724,104979.724,26600.4,26604.2,26595.9,26604.2,64.24000000000002,38.39099999999999,404.0,243.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:42:00,104978.764,104978.764,104978.654,104978.654,26604.1,26604.2,26603.1,26603.3,43.12299999999999,32.177,214.0,119.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:43:00,104979.868,104981.989,104979.868,104981.989,26603.3,26603.3,26600.7,26601.7,34.675,20.507,282.0,110.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:44:00,104990.626,105000.221,104990.626,105000.221,26601.8,26601.8,26600.3,26600.3,52.82899999999999,19.426000000000002,241.0,109.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:45:00,104998.179,104999.821,104998.179,104999.821,26600.3,26606.2,26600.3,26603.4,80.452,59.41300000000002,322.0,198.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:46:00,105003.602,105013.3,105003.602,105013.3,26603.5,26605.3,26601.7,26601.8,59.88799999999999,42.672000000000004,279.0,132.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:47:00,105024.083,105026.749,105024.083,105026.749,26601.8,26601.8,26601.4,26601.4,35.964999999999996,13.461999999999994,215.0,85.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:48:00,105021.807,105021.807,105020.096,105020.096,26601.4,26601.4,26597.9,26600.9,104.604,48.030000000000015,326.0,135.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:49:00,105016.689,105032.74,105016.689,105032.74,26601.0,26614.3,26600.9,26601.3,152.54299999999998,102.79900000000004,544.0,274.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:50:00,105023.313,105024.055,105023.313,105024.055,26601.2,26603.8,26600.9,26600.9,72.95299999999999,26.57499999999999,302.0,138.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:51:00,105024.828,105024.828,105020.622,105020.622,26600.9,26601.0,26596.7,26600.0,100.40200000000002,49.693999999999996,296.0,111.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:52:00,105000.287,105003.299,105000.287,105000.287,26600.0,26604.3,26599.9,26604.3,54.922000000000004,38.175,269.0,163.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:53:00,105004.764,105010.095,105004.764,105010.095,26604.3,26605.0,26602.0,26603.5,85.32700000000001,55.05399999999999,269.0,120.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:54:00,105020.401,105029.036,105020.401,105029.036,26603.6,26603.6,26591.6,26591.7,146.73300000000003,25.557999999999993,434.0,108.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:55:00,105013.915,105015.912,105013.915,105015.912,26591.7,26591.7,26585.3,26587.0,88.10100000000003,38.327,412.0,133.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:56:00,105008.479,105014.611,105008.479,105014.611,26587.0,26588.0,26585.4,26588.0,88.13599999999997,35.10699999999998,318.0,137.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:57:00,105020.856,105029.238,105020.856,105029.238,26588.0,26588.0,26582.0,26582.0,81.809,45.620999999999995,295.0,67.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:58:00,105029.023,105038.011,105029.023,105038.011,26582.0,26591.5,26582.0,26585.5,97.83000000000001,62.046,382.0,190.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 09:59:00,105044.876,105044.876,105035.523,105035.523,26585.4,26585.5,26582.0,26582.0,62.75800000000002,11.612,289.0,71.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:00:00,105031.589,105033.397,105031.589,105033.397,26582.0,26585.4,26575.0,26584.0,211.221,71.46999999999998,615.0,288.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:01:00,105040.985,105040.985,105019.876,105019.876,26584.0,26584.0,26571.7,26578.1,255.817,50.79500000000001,673.0,262.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:02:00,105060.288,105062.823,105060.288,105062.823,26578.1,26580.2,26572.8,26575.3,104.597,27.032000000000004,353.0,123.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:03:00,105054.805,105058.316,105054.805,105058.316,26575.4,26587.0,26575.3,26587.0,80.436,48.318999999999996,347.0,223.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:04:00,105059.756,105060.247,105059.756,105060.247,26586.9,26587.0,26574.5,26574.5,91.08500000000001,34.392999999999994,409.0,139.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:05:00,105060.249,105060.249,105055.639,105055.639,26574.4,26574.5,26570.0,26570.0,59.90200000000001,15.625999999999998,341.0,94.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:06:00,105055.828,105057.628,105055.828,105057.628,26570.0,26572.0,26570.0,26572.0,78.01400000000002,51.234,261.0,127.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:07:00,105050.04,105050.04,105044.584,105044.584,26572.0,26579.7,26570.9,26575.4,133.23700000000002,75.16299999999998,460.0,244.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:08:00,105040.775,105040.775,105036.999,105036.999,26575.3,26584.0,26575.3,26581.6,81.664,59.14800000000001,444.0,262.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:09:00,105058.286,105156.354,105058.286,105156.354,26581.7,26584.7,26577.3,26577.3,227.2,49.86600000000002,340.0,157.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:10:00,105157.75,105157.75,105157.719,105157.719,26577.4,26580.0,26577.3,26579.1,54.634000000000015,30.425000000000004,262.0,119.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:11:00,105157.911,105157.911,105134.396,105134.396,26579.2,26579.6,26570.2,26579.6,107.09100000000002,73.39700000000002,433.0,185.0,0.01,0.01,0.01,0.01,0.0,0.09
2023-06-17 10:12:00,105115.503,105117.762,105115.503,105117.762,26579.5,26597.9,26579.5,26581.6,259.5189999999999,191.88099999999997,798.0,423.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:13:00,105107.887,105107.887,105085.382,105085.382,26581.7,26581.8,26576.0,26577.7,98.69000000000004,20.389000000000003,372.0,157.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:14:00,105082.972,105084.675,105082.972,105084.675,26577.7,26580.4,26575.1,26576.2,49.36600000000001,21.27899999999999,406.0,186.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:15:00,105089.521,105089.521,105089.07,105089.07,26576.2,26580.0,26576.2,26579.5,57.422999999999995,28.451000000000004,397.0,195.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:16:00,105089.194,105089.194,105062.528,105062.528,26579.6,26598.8,26579.5,26593.8,186.294,134.591,522.0,318.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:17:00,105061.862,105061.862,105056.222,105056.222,26593.7,26602.2,26593.7,26600.1,136.446,108.85199999999999,350.0,230.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:18:00,105063.677,105063.811,105063.677,105063.811,26600.0,26600.1,26592.2,26592.2,88.85000000000005,32.709999999999994,375.0,125.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:19:00,105067.234,105068.869,105067.234,105068.869,26592.2,26593.2,26590.5,26591.1,69.96799999999999,32.78,335.0,121.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:20:00,105073.028,105079.635,105073.028,105079.635,26591.1,26591.8,26590.8,26591.8,71.09599999999996,52.04199999999995,235.0,119.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:21:00,105088.543,105090.548,105088.543,105090.548,26591.8,26595.1,26591.7,26595.0,34.86900000000001,26.072000000000003,281.0,145.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:22:00,105093.577,105093.577,105080.466,105080.466,26595.1,26597.9,26595.0,26597.9,85.644,75.71000000000001,348.0,182.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:23:00,105075.483,105091.804,105075.483,105091.804,26597.9,26621.4,26597.9,26620.4,289.466,231.66699999999997,626.0,459.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:24:00,105073.719,105073.719,105054.421,105054.421,26620.4,26620.4,26596.5,26596.5,217.04500000000007,70.48799999999999,598.0,167.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:25:00,105056.179,105072.53,105056.179,105072.53,26596.6,26610.0,26596.5,26604.1,191.83299999999988,135.99099999999993,564.0,323.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:26:00,105093.248,105095.754,105093.248,105095.754,26604.2,26608.7,26604.2,26606.1,83.677,30.188999999999993,303.0,157.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:27:00,105109.545,105109.545,105103.481,105103.481,26606.1,26606.1,26605.2,26605.2,38.831,17.261,194.0,88.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:28:00,105110.071,105124.52,105110.071,105124.52,26605.3,26613.1,26605.2,26613.0,60.545999999999985,46.043000000000006,314.0,218.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:29:00,105126.127,105126.127,105107.2,105107.2,26613.1,26630.0,26612.8,26628.2,495.8169999999999,349.11000000000007,727.0,452.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:30:00,105217.277,105234.083,105217.277,105234.083,26628.1,26635.6,26627.2,26628.0,259.9970000000001,181.87900000000005,630.0,321.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:31:00,105251.218,105280.751,105251.218,105280.751,26628.1,26628.1,26621.5,26621.6,184.74800000000002,103.24300000000004,523.0,186.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:32:00,105298.65,105326.928,105298.65,105326.928,26621.5,26621.6,26606.7,26612.0,206.398,104.924,521.0,165.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:33:00,105306.259,105315.37,105306.259,105315.37,26612.1,26616.0,26609.4,26609.4,111.48799999999997,46.25099999999999,353.0,146.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:34:00,105325.576,105333.077,105325.576,105333.077,26609.4,26614.0,26608.3,26608.3,79.55100000000004,51.36799999999998,350.0,140.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:35:00,105338.789,105345.421,105338.789,105345.421,26608.2,26609.0,26604.1,26605.0,102.55,49.854000000000006,406.0,138.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:36:00,105324.158,105324.158,105323.66,105323.66,26605.0,26605.0,26601.5,26601.6,46.253,12.329,321.0,85.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:37:00,105318.487,105318.487,105318.257,105318.257,26601.5,26604.2,26601.5,26601.5,62.382999999999996,37.57200000000002,328.0,119.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:38:00,105327.583,105337.725,105327.583,105337.725,26601.5,26604.3,26598.9,26604.2,111.06500000000004,36.201,368.0,157.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:39:00,105362.705,105362.705,105362.161,105362.161,26604.3,26608.4,26601.7,26601.7,32.543,11.949000000000002,308.0,102.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:40:00,105362.096,105379.507,105362.096,105379.507,26601.7,26603.5,26598.5,26603.4,74.49900000000002,41.788000000000004,357.0,137.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:41:00,105377.155,105377.155,105374.212,105374.212,26603.4,26607.5,26603.4,26607.4,50.64099999999998,40.53999999999999,244.0,125.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:42:00,105381.876,105388.376,105381.876,105388.376,26607.4,26607.5,26600.0,26600.0,41.328,6.277,304.0,67.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:43:00,105389.915,105389.915,105385.621,105385.621,26600.0,26610.0,26600.0,26610.0,72.679,57.05299999999998,286.0,194.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:44:00,105389.474,105391.523,105389.474,105391.523,26610.0,26610.0,26606.0,26606.0,30.931000000000015,19.164,262.0,93.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:45:00,105401.472,105401.472,105398.926,105398.926,26606.0,26606.1,26600.0,26600.0,50.46699999999999,8.532999999999996,319.0,88.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:46:00,105394.583,105394.583,105393.202,105393.202,26600.1,26604.0,26600.0,26603.9,49.912,36.78099999999998,232.0,115.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:47:00,105392.915,105395.792,105392.915,105395.792,26603.9,26604.6,26603.9,26604.6,36.24400000000002,23.08000000000001,234.0,75.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:48:00,105390.736,105393.185,105390.736,105393.185,26604.5,26614.2,26604.5,26609.0,93.58199999999995,57.738,523.0,285.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:49:00,105401.142,105407.23,105401.142,105407.23,26609.0,26609.1,26609.0,26609.0,35.15,15.766,209.0,74.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:50:00,105433.35,105434.658,105433.35,105434.658,26609.1,26611.5,26604.9,26604.9,64.26600000000003,23.878000000000014,314.0,103.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:51:00,105441.705,105464.857,105441.705,105464.857,26604.9,26605.0,26600.0,26600.0,67.46499999999997,7.2440000000000015,279.0,73.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:52:00,105470.654,105470.654,105461.637,105461.637,26600.0,26600.1,26597.1,26598.9,96.39099999999999,25.360000000000003,339.0,124.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:53:00,105455.57,105455.57,105452.828,105452.828,26599.0,26599.9,26594.3,26595.3,98.136,19.564,306.0,99.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:54:00,105453.979,105453.979,105451.699,105451.699,26595.4,26595.5,26593.0,26593.1,63.61499999999997,24.22200000000001,307.0,106.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:55:00,105446.629,105446.629,105446.276,105446.276,26593.0,26595.3,26593.0,26595.1,52.511,28.41100000000001,263.0,124.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:56:00,105443.312,105448.506,105443.312,105448.506,26595.1,26596.6,26593.2,26593.4,52.90500000000001,18.848000000000003,327.0,129.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:57:00,105448.572,105448.572,105446.894,105446.894,26593.3,26594.0,26590.0,26590.0,60.423000000000016,22.235000000000007,291.0,99.0,0.01,0.01,0.01,0.01,0,0
2023-06-17 10:58:00,105426.612,105426.612,105408.719,105408.719,26590.1,26590.1,26583.2,26586.0,175.58499999999998,63.758,435.0,158.0,0.01,0.01,0.01,0.01,0,0
